Id,Label,Degree,InDegree,OutDegree,Betweenness,Topik_Dominan
leshugoo,leshugoo,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
indomyfess,indomyfess,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
luneofgod,luneofgod,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
nucdue,nucdue,0.0015600624024961,0.0015600624024961,0.0,0.0,Tidak Ada Topik / Target Saja
bl1ndnss,bl1ndnss,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
karirfess,karirfess,0.01326053042121685,0.01326053042121685,0.0,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
_diamante04,_diamante04,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 2: Isu Ekonomi Makro & Utang Nasional
do__jk,do__jk,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
urnameblue,urnameblue,0.00234009360374415,0.0,0.00234009360374415,0.0,Topik 2: Isu Ekonomi Makro & Utang Nasional
pizzaslicelast,pizzaslicelast,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
jnkrubbies,jnkrubbies,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
ccanciang,ccanciang,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
nanyasamasiapa,nanyasamasiapa,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
_la_fie,_la_fie,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
urwande,urwande,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
pruetzels,pruetzels,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
nerdyluc,nerdyluc,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
aldhitamar,aldhitamar,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
jagungbeledug,jagungbeledug,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 2: Isu Ekonomi Makro & Utang Nasional
yaniarsim,yaniarsim,0.00234009360374415,0.00234009360374415,0.0,0.0,Tidak Ada Topik / Target Saja
queenznimuni,queenznimuni,0.0039001560062402497,0.00078003120124805,0.0031201248049922,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
brqssumit,brqssumit,0.0039001560062402497,0.00078003120124805,0.0031201248049922,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
campanulaa_,campanulaa_,0.0046801872074883,0.0046801872074883,0.0,0.0,Tidak Ada Topik / Target Saja
lagigabutini,lagigabutini,0.00234009360374415,0.00234009360374415,0.0,0.0,Tidak Ada Topik / Target Saja
shopeeid,shopeeid,0.0046801872074883,0.0046801872074883,0.0,0.0,Tidak Ada Topik / Target Saja
reunited_404,reunited_404,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
the_redsindo,the_redsindo,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
kalistohenituse,kalistohenituse,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 2: Isu Ekonomi Makro & Utang Nasional
mdlwlrma,mdlwlrma,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
s4triabaj4,s4triabaj4,0.0015600624024961,0.0,0.0015600624024961,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
txtharihariwni,txtharihariwni,0.0062402496099844,0.0062402496099844,0.0,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
szelangkah,szelangkah,0.0031201248049922,0.0,0.0031201248049922,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
unbeliebub,unbeliebub,0.0031201248049922,0.00078003120124805,0.00234009360374415,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
irdaiisy,irdaiisy,0.00234009360374415,0.00234009360374415,0.0,0.0,Tidak Ada Topik / Target Saja
ainanshed,ainanshed,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
roblyxnews24,roblyxnews24,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
acaaeliaa_,acaaeliaa_,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
lovedrichfree,lovedrichfree,0.0039001560062402497,0.00234009360374415,0.0015600624024961,9.133854815550936e-06,Topik 1: Masalah Finansial & Beban Hutang Pribadi
rannnn0613,rannnn0613,0.00234009360374415,0.0,0.00234009360374415,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
tetekimv30,tetekimv30,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
michanb1,michanb1,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
yoonmindae,yoonmindae,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
_yunaa001_,_yunaa001_,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
tanyarlfes,tanyarlfes,0.0109204368174727,0.0109204368174727,0.0,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
deeandra_naya,deeandra_naya,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
genz_grind,genz_grind,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
choccih,choccih,0.0031201248049922,0.0,0.0031201248049922,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
ristafuji,ristafuji,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
edih_one,edih_one,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
trimodjo,trimodjo,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
xnetizenid,xnetizenid,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
nomoreutang,nomoreutang,0.0015600624024961,0.00078003120124805,0.00078003120124805,6.089236543700624e-07,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
badwolfgooddebt,badwolfgooddebt,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
nomiredaye,nomiredaye,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
bluecandleway,bluecandleway,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
leehaesun00,leehaesun00,0.00234009360374415,0.0,0.00234009360374415,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
aikhoki,aikhoki,0.0039001560062402497,0.0,0.0039001560062402497,0.0,Topik 2: Isu Ekonomi Makro & Utang Nasional
lambesahamjja,lambesahamjja,0.0109204368174727,0.0109204368174727,0.0,0.0,Topik 2: Isu Ekonomi Makro & Utang Nasional
kejaksaanri,kejaksaanri,0.00234009360374415,0.00234009360374415,0.0,0.0,Tidak Ada Topik / Target Saja
pns_ababil,pns_ababil,0.0015600624024961,0.0015600624024961,0.0,0.0,Tidak Ada Topik / Target Saja
ojkindonesia,ojkindonesia,0.0187207488299532,0.0187207488299532,0.0,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
kemenkeuri,kemenkeuri,0.00234009360374415,0.00234009360374415,0.0,0.0,Tidak Ada Topik / Target Saja
dosafotografer,dosafotografer,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 2: Isu Ekonomi Makro & Utang Nasional
resahnegeri,resahnegeri,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
pinjemdulu100rb,pinjemdulu100rb,0.00234009360374415,0.0,0.00234009360374415,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
sipiting00,sipiting00,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
amomumzingiber,amomumzingiber,0.0015600624024961,0.00078003120124805,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
moonlightfoxs,moonlightfoxs,0.0015600624024961,0.00078003120124805,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
btsjecnj,btsjecnj,0.0015600624024961,0.00078003120124805,0.00078003120124805,0.0,Topik 2: Isu Ekonomi Makro & Utang Nasional
missri6ht13,missri6ht13,0.00234009360374415,0.00078003120124805,0.0015600624024961,6.089236543700624e-07,Topik 1: Masalah Finansial & Beban Hutang Pribadi
estehgapakegula,estehgapakegula,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
kisi_sekuritas,kisi_sekuritas,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
sarangaci,sarangaci,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
recehtuitt,recehtuitt,0.0015600624024961,0.00078003120124805,0.00078003120124805,6.089236543700624e-07,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
serraanonim,serraanonim,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
lattematcha3_,lattematcha3_,0.00078003120124805,0.00078003120124805,0.0,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
dsusanro,dsusanro,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
wolf_of_ihsg,wolf_of_ihsg,0.0015600624024961,0.0015600624024961,0.0,0.0,Tidak Ada Topik / Target Saja
megumeng,megumeng,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
hundred_petalss,hundred_petalss,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
heevansmore,heevansmore,0.0015600624024961,0.0,0.0015600624024961,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
bambiheeee,bambiheeee,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
heevanlee___,heevanlee___,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
toe_giman,toe_giman,0.0015600624024961,0.0,0.0015600624024961,0.0,Topik 2: Isu Ekonomi Makro & Utang Nasional
magats_,magats_,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
prabowo,prabowo,0.015600624024960999,0.015600624024960999,0.0,0.0,Tidak Ada Topik / Target Saja
ftruntr,ftruntr,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
pinatih88,pinatih88,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
giginpraginanto,giginpraginanto,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
seroookk,seroookk,0.0015600624024961,0.00078003120124805,0.00078003120124805,6.089236543700624e-07,Topik 2: Isu Ekonomi Makro & Utang Nasional
anjlnk,anjlnk,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
fajartujuhbelas,fajartujuhbelas,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
nazira_hanzey81,nazira_hanzey81,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
tomketlovers,tomketlovers,0.00234009360374415,0.00234009360374415,0.0,0.0,Tidak Ada Topik / Target Saja
pebriana_wahid,pebriana_wahid,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
bospurwa,bospurwa,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
chocollataee,chocollataee,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
arrataki,arrataki,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
lostmicko,lostmicko,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
dimarsasongko98,dimarsasongko98,0.0015600624024961,0.0015600624024961,0.0,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
lisalebe,lisalebe,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
nanyaseadanya,nanyaseadanya,0.00234009360374415,0.00234009360374415,0.0,0.0,Tidak Ada Topik / Target Saja
ketchills,ketchills,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
joysour_,joysour_,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
ryn4829,ryn4829,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
iniituterus,iniituterus,0.0015600624024961,0.00078003120124805,0.00078003120124805,6.089236543700624e-07,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
nyaiiteng23,nyaiiteng23,0.0015600624024961,0.00078003120124805,0.00078003120124805,6.089236543700624e-07,Topik 1: Masalah Finansial & Beban Hutang Pribadi
incessholic,incessholic,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
k70639,k70639,0.0015600624024961,0.0015600624024961,0.0,0.0,Tidak Ada Topik / Target Saja
ajiwre,ajiwre,0.00234009360374415,0.0,0.00234009360374415,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
sidebymyside,sidebymyside,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
mbotendados,mbotendados,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
azispratamtm8j,azispratamtm8j,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
official_hanlin,official_hanlin,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
bakmieunak,bakmieunak,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
masssdho97,masssdho97,0.00546021840873635,0.00546021840873635,0.0,0.0,Tidak Ada Topik / Target Saja
vancvrs,vancvrs,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
tanyakanrl,tanyakanrl,0.015600624024960999,0.015600624024960999,0.0,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
rahasyaya,rahasyaya,0.0015600624024961,0.0,0.0015600624024961,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
5lamate,5lamate,0.0015600624024961,0.0015600624024961,0.0,0.0,Tidak Ada Topik / Target Saja
hypeanutt,hypeanutt,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
darderdor_100x,darderdor_100x,0.0031201248049922,0.0031201248049922,0.0,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
atthapan_,atthapan_,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
arayashhzoo,arayashhzoo,0.00078003120124805,0.00078003120124805,0.0,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
salazartherin,salazartherin,0.0015600624024961,0.0,0.0015600624024961,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
joezoop,joezoop,0.0015600624024961,0.0,0.0015600624024961,0.0,Topik 2: Isu Ekonomi Makro & Utang Nasional
fadlizon,fadlizon,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
dbengkoang,dbengkoang,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
riuhdeh,riuhdeh,0.0015600624024961,0.0,0.0015600624024961,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
msmujab22,msmujab22,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
every1_young,every1_young,0.00234009360374415,0.0,0.00234009360374415,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
minockra,minockra,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
mochiimomoo0,mochiimomoo0,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
kincirn,kincirn,0.00078003120124805,0.00078003120124805,0.0,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
pororococomelon,pororococomelon,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
sibedull_,sibedull_,0.0015600624024961,0.0015600624024961,0.0,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
metro_tv,metro_tv,0.00078003120124805,0.00078003120124805,0.0,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
bibibcemet,bibibcemet,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
cutea_f,cutea_f,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
mweohaseyo,mweohaseyo,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
joonstronout,joonstronout,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
d_blueside,d_blueside,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
2026deptfree_,2026deptfree_,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
blackmoltresss,blackmoltresss,0.0015600624024961,0.0,0.0015600624024961,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
gramedia,gramedia,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
gramediadotcom,gramediadotcom,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
dikaalmahdi2,dikaalmahdi2,0.00234009360374415,0.0,0.00234009360374415,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
ewinputra679172,ewinputra679172,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
batskivj,batskivj,0.0015600624024961,0.00078003120124805,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
rkmtoadi,rkmtoadi,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
bleuille,bleuille,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
raracheesee,raracheesee,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
infernnnooo,infernnnooo,0.0015600624024961,0.0015600624024961,0.0,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
cadoize3,cadoize3,0.0015600624024961,0.0,0.0015600624024961,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
atokdalangs4,atokdalangs4,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
suryaagung16,suryaagung16,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
boahamncook,boahamncook,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
dexterduke6,dexterduke6,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
kucengterbanggg,kucengterbanggg,0.0039001560062402497,0.0039001560062402497,0.0,0.0,Tidak Ada Topik / Target Saja
liotnel,liotnel,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
murdynsari,murdynsari,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
be647882594943d,be647882594943d,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
airasia_indo,airasia_indo,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
kangcukurrr,kangcukurrr,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
ziekhageronimo,ziekhageronimo,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
baseconvo,baseconvo,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
wegoready,wegoready,0.00234009360374415,0.0,0.00234009360374415,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
unegrakyatindo,unegrakyatindo,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
hadiariefbudi,hadiariefbudi,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
wisnukatep,wisnukatep,0.0015600624024961,0.0,0.0015600624024961,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
shinnoraaa,shinnoraaa,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
kppu,kppu,0.0031201248049922,0.0031201248049922,0.0,0.0,Tidak Ada Topik / Target Saja
muiii8888,muiii8888,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
akungabutbaca,akungabutbaca,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
cinnamonr0111,cinnamonr0111,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
miracle20272539,miracle20272539,0.0015600624024961,0.0015600624024961,0.0,0.0,Tidak Ada Topik / Target Saja
kcbktrz2tqfeztr,kcbktrz2tqfeztr,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
konellonell,konellonell,0.00078003120124805,0.00078003120124805,0.0,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
cleonysz2,cleonysz2,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
vousmewony,vousmewony,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
walangp,walangp,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
kapuds640,kapuds640,0.0078003120124804995,0.0078003120124804995,0.0,0.0,Tidak Ada Topik / Target Saja
needjinnie,needjinnie,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 2: Isu Ekonomi Makro & Utang Nasional
seotulge,seotulge,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
bobahangat,bobahangat,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
caca_ddalgi,caca_ddalgi,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
absham09,absham09,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
sosmedanu,sosmedanu,0.00234009360374415,0.00234009360374415,0.0,0.0,Tidak Ada Topik / Target Saja
kramotakkanan,kramotakkanan,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
duniarandoz4,duniarandoz4,0.00234009360374415,0.00078003120124805,0.0015600624024961,1.2178473087401248e-06,Topik 2: Isu Ekonomi Makro & Utang Nasional
mikuahayambwg,mikuahayambwg,0.0015600624024961,0.0,0.0015600624024961,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
fairestwin,fairestwin,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
destryangryana,destryangryana,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
sinyalcrypto3,sinyalcrypto3,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
camelianandish,camelianandish,0.0015600624024961,0.0,0.0015600624024961,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
pcrnyksj,pcrnyksj,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
sunwillshlne,sunwillshlne,0.00078003120124805,0.00078003120124805,0.0,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
roelsmajor,roelsmajor,0.00234009360374415,0.0,0.00234009360374415,0.0,Topik 2: Isu Ekonomi Makro & Utang Nasional
bank_indonesia,bank_indonesia,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
adyarsoso,adyarsoso,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
toetiex16,toetiex16,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
addheshaa,addheshaa,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
ecanotechaa,ecanotechaa,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
volaryu,volaryu,0.0015600624024961,0.0,0.0015600624024961,0.0,Topik 3: Ketakutan Telat Bayar & Ancaman Sebar Data
buya_pree_,buya_pree_,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
ruangnode,ruangnode,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 1: Masalah Finansial & Beban Hutang Pribadi
duc_of_nowhere,duc_of_nowhere,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 2: Isu Ekonomi Makro & Utang Nasional
catuaries,catuaries,0.00078003120124805,0.00078003120124805,0.0,0.0,Tidak Ada Topik / Target Saja
prctm00l,prctm00l,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
mindplater,mindplater,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 2: Isu Ekonomi Makro & Utang Nasional
nurmeyc,nurmeyc,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
justjjshitpost,justjjshitpost,0.00078003120124805,0.0,0.00078003120124805,0.0,Topik 4: Teror Debt Collector & Kasus Pinjol Ilegal
yepingekon,yepingekon,0.0031201248049922,0.00078003120124805,0.00234009360374415,2.4356946174802496e-06,Topik 2: Isu Ekonomi Makro & Utang Nasional
